title,time,M,SD
BMS_2,1854.5,7.23981441814,0.151527647984
BMS_3,1854.75,7.17561753936,0.100006674179
DBD_0,1854.0,7.27775846795,0.0695131455994
DBD_1,1854.25,7.21594710711,0.0167957916649
DBD_2,1854.5,7.14616124025,0.11966745735
NB29_0,1854.0,7.33629590622,0.108212078933
NB29_1,1854.25,7.10829135216,0.139660437193
NB29_2,1854.5,7.19371414608,0.0821382557576
NB29_3,1854.75,7.21593985817,0.0796227552938
NB30_0,1854.0,7.1929922781,0.0
NB30_1,1854.25,7.12349768076,0.0
NB30_2,1854.5,7.32459347552,0.0
NB30_3,1854.75,7.42765197592,0.0
NB31_0,1854.0,7.48361053237,0.0
NB31_1,1854.25,7.16868285358,0.0
NB31_2,1854.5,7.05977481787,0.0
NB32_0,1854.0,7.30167489026,0.145906938399
NB32_1,1854.25,7.15028604178,0.0761746327694
NB32_2,1854.5,7.20616291433,0.0116948227967
NB32_3,1854.75,7.1534976024,0.096467135352
NB33_0,1854.0,7.53661465268,0.0
NB33_1,1854.25,7.07991866599,0.0
NB33_2,1854.5,7.12232226227,0.0
NB33_3,1854.75,7.26934392378,0.0
NB34_0,1854.0,7.32155481961,0.0
NB34_1,1854.25,7.1807609301,0.0
NB34_2,1854.5,7.05676550293,0.0
NB34_3,1854.75,7.37949007423,0.0
NB35_0,1854.0,7.36800574501,0.0674641596061
NB35_1,1854.25,7.24870495934,0.109643168042
NB35_2,1854.5,7.25453772724,0.0598717205824
NB35_3,1854.75,7.03504433027,0.249782664326
NB36_0,1854.0,7.33124509002,0.0840976504433
NB36_1,1854.25,7.17112354872,0.0748256655895
NB36_2,1854.5,7.17148905377,0.103884155736
NB36_3,1854.75,7.19133585579,0.126752301709
p469_0,1854.0,7.44625698057,0.135490359355
p469_1,1854.25,7.05551546117,0.14693094261
p469_2,1854.5,7.25495407416,0.0920177789881
p469_3,1854.75,7.12571626829,0.0579033073012
DSS_0,1855.0,7.30893919994,0.157316554591
DSS_1,1855.25,7.20819261037,0.0709870423099
DSS_2,1855.5,7.23812000621,0.156983461158
DSS_3,1855.75,7.18024139747,0.121070720362
Oi1_0,1855.0,7.44002056448,0.249264258797
Oi1_1,1855.25,7.14510221314,0.0954731608124
Oi1_2,1855.5,7.1224911627,0.0843079697077
Oi1_3,1855.75,7.23329267425,0.0260087599076
Oi2_0,1855.0,7.16909376181,0.141761454312
Oi2_1,1855.25,7.1399549415,0.126455562617
Oi2_2,1855.5,7.0514861413,0.134382054793
Oi2_3,1855.75,7.02322974615,0.131338785669
HCD_0,1855.0,7.34784753873,0.340342579841
HCD_1,1855.25,7.38933040962,0.087461161302
HCD_2,1855.5,7.18414238519,0.0964702971309
HCD_3,1855.75,6.99954509086,0.0669030394121
Oi3_0,1855.0,7.47011821009,0.0887023999599
Oi3_1,1855.25,7.07879779549,0.100133011826
Oi3_2,1855.5,7.21840362111,0.116688642411
Oi3_3,1855.75,7.23352084575,0.0453021356701
Oi4_0,1855.0,6.96214075235,0.0
Oi4_1,1855.25,6.69783819713,0.0
Oi4_2,1855.5,6.91630677434,0.0
Oi4_3,1855.75,6.99776866638,0.0
Oi5_0,1855.0,7.45386549741,0.0
Oi5_1,1855.25,7.04780153568,0.0
Oi5_2,1855.5,7.09547331119,0.0
Oi5_3,1855.75,7.34892782719,0.0
Oi6_0,1855.0,6.79524231771,0.0
Oi6_1,1855.25,6.66338512745,0.0
Oi6_2,1855.5,6.5828858001,0.0
Oi6_3,1855.75,6.74595851357,0.0
Oi7_0,1855.0,6.53647074223,0.0
Oi7_1,1855.25,6.23896013899,0.0
Oi7_2,1855.5,6.16564112108,0.0
Oi7_3,1855.75,5.79257919685,0.0
GU_0,1855.0,6.61661669447,0.0
GU_1,1855.25,6.44356725862,0.0
GU_2,1855.5,6.70836311931,0.0
Oi8_0,1855.0,6.24423156654,0.0
Oi8_1,1855.25,6.01788435696,0.0
Oi8_2,1855.5,5.77439282591,0.0
Oi8_3,1855.75,6.13832085676,0.0
Oi9_0,1855.0,7.02669994647,0.0
Oi9_1,1855.25,6.86400828889,0.0
Oi9_2,1855.5,7.09647227991,0.0
Oi9_3,1855.75,6.98698115669,0.0
Oi10_0,1855.0,5.95602861225,0.0
Oi10_1,1855.25,5.83385900102,0.0
Oi10_2,1855.5,5.59724650187,0.0
Oi10_3,1855.75,5.97730520799,0.0
PPM_0,1855.0,7.30423383774,0.0
PPM_1,1855.25,7.14671530456,0.0
PPM_2,1855.5,6.9368839564,0.0
PPM_3,1855.75,6.9683560966,0.0
SBM_0,1855.0,6.92515246061,0.0
SBM_1,1855.25,6.96604989585,0.0
SBM_2,1855.5,6.85256012961,0.0
TNS_0,1855.0,5.58964819536,0.0
TNS_1,1855.25,5.59342908831,0.0
TNS_2,1855.5,5.60043230254,0.0
TNS_3,1855.75,5.68614658825,0.0
BMD_0,1855.0,6.71537239458,0.0
BMD_1,1855.25,6.56432117784,0.0
BMD_2,1855.5,6.4026530904,0.0
BMD_3,1855.75,6.58985118669,0.0
CGN_0,1855.0,6.35975316724,0.0
CGN_1,1855.25,5.85759224196,0.0
CGN_2,1855.5,5.9499248021,0.0
CGN_3,1855.75,5.77506936103,0.0
HG_0,1855.0,7.06595706607,0.0
HG_1,1855.25,7.0824922792,0.0
HG_2,1855.5,6.91597152959,0.0
DRT_0,1855.0,6.99467240183,0.0
DRT_1,1855.25,6.70611080565,0.0
DRT_2,1855.5,6.8787877559,0.0
DRT_3,1855.75,6.78910789481,0.0
ET_0,1855.0,6.25557604055,0.0
ET_1,1855.25,5.91861222446,0.0
ET_2,1855.5,6.03296445792,0.0
ET_3,1855.75,5.91556325166,0.0
Sa_0,1855.0,6.89020119419,0.0
Sa_1,1855.25,6.56670080781,0.0
Sa_2,1855.5,6.7551896756,0.0
Sa_3,1855.75,6.73690433932,0.0
HJV_0,1855.0,6.5161930039,0.0
HJV_1,1855.25,6.27447575489,0.0
HJV_2,1855.5,6.22042948405,0.0
HJV_3,1855.75,6.19565337725,0.0
AF_0,1855.0,7.36223326021,0.0
AF_1,1855.25,7.0486986708,0.0
AF_2,1855.5,7.36220707186,0.0
AF_3,1855.75,7.24349929989,0.0
RK_0,1855.0,7.25947881093,0.197733643116
RK_1,1855.25,7.323681841,0.0897480754346
RK_2,1855.5,7.2036019051,0.0563185365699
RK_3,1855.75,7.26819132429,0.122506934539
